fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
716;124;0.007307;0.029226;0.0316;1010.0;1010.0;1010.0;1.0;0.0;1;-30.0;30.0
1487;124;0.006551;0.01285;0.0128;2109.0;2109.0;2109.0;1.0;0.0;1;-30.0;30.0
1437;125;2.4e-5;9.7e-5;0.001;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
157;126;9.9e-5;0.000198;0.0223;288.0;288.0;288.0;1.0;0.0;1;-30.0;30.0
158;130;1.4e-5;0.000145;0.0029;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
158;127;7.0e-6;0.000159;0.0029;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
158;128;1.4e-5;0.000166;0.0058;1737.0;1737.0;1737.0;1.0;0.0;1;-30.0;30.0
158;129;1.4e-5;0.00018;0.0058;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
845;135;0.000251;0.002177;0.2187;405.0;405.0;405.0;1.0;0.0;1;-30.0;30.0
839;136;0.001084;0.014247;0.491;2232.0;2232.0;2232.0;1.0;0.0;1;-30.0;30.0
890;136;0.000492;0.006489;0.2224;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
915;136;7.0e-6;0.000152;0.0058;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
838;136;0.001112;0.01462;0.5054;2175.0;2175.0;2175.0;1.0;0.0;1;-30.0;30.0
891;136;0.000492;0.006489;0.2238;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
916;136;7.0e-6;0.000104;0.0029;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
395;137;0.001264;0.00964;0.0375;399.0;399.0;399.0;1.0;0.0;1;-30.0;30.0
408;137;0.001264;0.008415;0.0152;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
811;137;0.002627;0.012188;0.0218;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
812;137;0.001063;0.007064;0.0132;433.0;433.0;433.0;1.0;0.0;1;-30.0;30.0
1241;137;0.002489;0.016711;0.0304;433.0;433.0;433.0;1.0;0.0;1;-30.0;30.0
1486;137;0.0016;0.014933;0.0537;384.0;384.0;384.0;1.0;0.0;1;-30.0;30.0
395;137;0.001264;0.009659;0.0405;399.0;399.0;399.0;1.0;0.0;1;-30.0;30.0
263;138;0.000501;0.005472;0.1155;1429.0;1429.0;1429.0;1.0;0.0;1;-30.0;30.0
821;138;0.000429;0.004737;0.1011;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
376;140;0.000553;0.003714;0.0116;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
416;140;0.003951;0.020148;0.0511;369.0;369.0;369.0;1.0;0.0;1;-30.0;30.0
1279;141;0.007447;0.034884;0.0628;369.0;369.0;369.0;1.0;0.0;1;-30.0;30.0
1314;140;0.000632;0.004286;0.0081;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
376;140;0.000553;0.003714;0.0121;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
986;140;0.001106;0.005353;0.0091;5617.0;5617.0;5617.0;1.0;0.0;1;-30.0;30.0
1314;141;0.000672;0.004543;0.0081;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
919;142;0.004188;0.027872;0.0516;485.0;485.0;485.0;1.0;0.0;1;-30.0;30.0
1336;142;0.00322;0.022183;0.0395;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1336;142;0.00322;0.022183;0.0395;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
395;143;0.000217;0.00081;0.1013;434.0;434.0;434.0;1.0;0.0;1;-30.0;30.0
395;144;0.000257;0.000988;0.1215;271.0;271.0;271.0;1.0;0.0;1;-30.0;30.0
813;145;0.003358;0.02242;0.0415;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1524;145;0.003437;0.022933;0.0425;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
827;146;0.002145;0.009679;0.017;296.0;296.0;296.0;1.0;0.0;1;-30.0;30.0
827;147;0.002125;0.009576;0.0168;296.0;296.0;296.0;1.0;0.0;1;-30.0;30.0
517;148;0.000691;0.001383;0.2045;20021.0;20021.0;20021.0;1.0;0.0;1;-30.0;30.0
1108;149;0.001699;0.011299;0.0213;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
416;150;0.0048;0.022637;0.0405;384.0;384.0;384.0;1.0;0.0;1;-30.0;30.0
871;150;0.003319;0.015664;0.0263;384.0;384.0;384.0;1.0;0.0;1;-30.0;30.0
181;151;0.000514;0.001541;0.1144;19054.0;19054.0;19054.0;1.0;0.0;1;-30.0;30.0
354;153;0.00324;0.034272;0.1336;892.0;892.0;892.0;1.0;0.0;1;-30.0;30.0
494;154;0.005077;0.023783;0.0425;369.0;369.0;369.0;1.0;0.0;1;-30.0;30.0
918;154;0.002368;0.018825;0.0511;519.0;519.0;519.0;1.0;0.0;1;-30.0;30.0
1027;154;0.003279;0.043101;0.1822;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1238;154;0.0014;0.011018;0.0192;519.0;519.0;519.0;1.0;0.0;1;-30.0;30.0
153;152;4.8e-5;8.8e-5;0.004;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
983;155;0.000102;0.001632;0.0491;2450.0;2450.0;2450.0;1.0;0.0;1;-30.0;30.0
438;156;0.001027;0.017738;0.0101;1954.0;1954.0;1954.0;1.0;0.0;1;-30.0;30.0
626;156;0.000318;0.002424;0.0052;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
437;156;0.001027;0.017738;0.0101;1954.0;1954.0;1954.0;1.0;0.0;1;-30.0;30.0
626;156;0.000397;0.002657;0.0051;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
857;158;0.000637;0.008255;0.2123;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
979;158;0.000688;0.009993;0.257;2368.0;2368.0;2368.0;1.0;0.0;1;-30.0;30.0
390;158;0.000443;0.006454;0.1675;2368.0;2368.0;2368.0;1.0;0.0;1;-30.0;30.0
978;158;0.000688;0.009993;0.257;2368.0;2368.0;2368.0;1.0;0.0;1;-30.0;30.0
390;158;0.000464;0.006766;0.1762;2368.0;2368.0;2368.0;1.0;0.0;1;-30.0;30.0
390;158;0.000464;0.006773;0.1762;2368.0;2368.0;2368.0;1.0;0.0;1;-30.0;30.0
980;159;0.001025;0.004614;0.0081;380.0;380.0;380.0;1.0;0.0;1;-30.0;30.0
947;160;0.001934;0.01293;0.024;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
1351;160;0.004642;0.03089;0.0573;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
164;163;0.000968;0.001975;0.0081;337.0;337.0;337.0;1.0;0.0;1;-30.0;30.0
164;161;0.000968;0.001975;0.001;335.0;335.0;335.0;1.0;0.0;1;-30.0;30.0
164;162;0.000968;0.001975;0.001;335.0;335.0;335.0;1.0;0.0;1;-30.0;30.0
785;164;0.00348;0.023956;0.0456;535.0;535.0;535.0;1.0;0.0;1;-30.0;30.0
1007;164;0.002449;0.017106;0.0304;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1453;164;0.006001;0.041452;0.078;515.0;515.0;515.0;1.0;0.0;1;-30.0;30.0
1500;165;4.0e-5;0.000198;0.0;153231.0;153231.0;153231.0;1.0;0.0;1;-30.0;30.0
658;166;0.001205;0.005511;0.0091;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
574;167;0.01438;0.065067;0.1154;328.0;328.0;328.0;1.0;0.0;1;-30.0;30.0
827;167;0.003538;0.016484;0.0273;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
1006;167;0.012634;0.056573;0.1008;328.0;328.0;328.0;1.0;0.0;1;-30.0;30.0
1460;167;0.003516;0.016158;0.0273;328.0;328.0;328.0;1.0;0.0;1;-30.0;30.0
1464;167;0.00316;0.014914;0.0253;305.0;305.0;305.0;1.0;0.0;1;-30.0;30.0
1542;167;0.007704;0.034647;0.0607;328.0;328.0;328.0;1.0;0.0;1;-30.0;30.0
827;167;0.002489;0.016257;0.0294;418.0;418.0;418.0;1.0;0.0;1;-30.0;30.0
282;167;0.003457;0.015467;0.0273;309.0;309.0;309.0;1.0;0.0;1;-30.0;30.0
776;168;0.006579;0.049467;1.0137;639.0;639.0;639.0;1.0;0.0;1;-30.0;30.0
1126;168;0.001357;0.014821;0.3321;1171.0;1171.0;1171.0;1.0;0.0;1;-30.0;30.0
760;169;0.00352;0.014823;0.0263;2065.0;2065.0;2065.0;1.0;0.0;1;-30.0;30.0
1439;170;0.001111;0.003244;0.0014;8880.0;8880.0;8880.0;1.0;0.0;1;-30.0;30.0
1438;172;2.0e-5;0.000198;0.0223;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
1440;171;9.9e-5;0.000296;0.004;99170.0;99170.0;99170.0;1.0;0.0;1;-30.0;30.0
1415;173;0.000936;0.006236;0.0146;441.0;441.0;441.0;1.0;0.0;1;-30.0;30.0
958;181;0.001636;0.010939;0.0216;296.0;296.0;296.0;1.0;0.0;1;-30.0;30.0
769;182;0.000257;0.001758;0.003;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1082;182;0.00162;0.011121;0.0213;408.0;408.0;408.0;1.0;0.0;1;-30.0;30.0
1242;186;1.4e-5;0.000173;0.0982;183736.0;183736.0;183736.0;1.0;0.0;1;-30.0;30.0
1243;185;1.4e-5;0.000187;0.0809;170060.0;170060.0;170060.0;1.0;0.0;1;-30.0;30.0
1242;183;1.4e-5;0.000201;0.0058;158275.0;158275.0;158275.0;1.0;0.0;1;-30.0;30.0
1243;184;1.4e-5;0.000201;0.0058;158275.0;158275.0;158275.0;1.0;0.0;1;-30.0;30.0
1032;187;0.005215;0.035002;0.0638;487.0;487.0;487.0;1.0;0.0;1;-30.0;30.0
477;188;0.001397;0.009306;0.0172;340.0;340.0;340.0;1.0;0.0;1;-30.0;30.0
763;188;0.003415;0.021827;0.04;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
1441;189;2.0e-5;9.9e-5;0.0;394.0;394.0;394.0;1.0;0.0;1;-30.0;30.0
554;190;7.0e-6;0.000132;0.0058;1842.0;1842.0;1842.0;1.0;0.0;1;-30.0;30.0
554;191;7.0e-6;0.000104;0.0029;1842.0;1842.0;1842.0;1.0;0.0;1;-30.0;30.0
1274;192;0.000237;0.000573;0.078;268.0;268.0;268.0;1.0;0.0;1;-30.0;30.0
674;194;0.000869;0.003891;0.0116;414.0;414.0;414.0;1.0;0.0;1;-30.0;30.0
674;193;0.000869;0.003891;0.0116;414.0;414.0;414.0;1.0;0.0;1;-30.0;30.0
1443;197;0.002706;0.0128;0.0213;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
1452;198;0.00237;0.015803;0.0294;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
493;199;0.003554;0.024524;0.0466;404.0;404.0;404.0;1.0;0.0;1;-30.0;30.0
586;199;0.006493;0.043265;0.08;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
1183;199;0.007921;0.053985;0.1013;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
1478;199;0.004543;0.030262;0.0557;485.0;485.0;485.0;1.0;0.0;1;-30.0;30.0
1238;200;0.001126;0.004978;0.0091;6053.0;6053.0;6053.0;1.0;0.0;1;-30.0;30.0
267;201;0.003536;0.01683;0.0284;306.0;306.0;306.0;1.0;0.0;1;-30.0;30.0
1212;201;0.001541;0.009936;0.0258;3054.0;3054.0;3054.0;1.0;0.0;1;-30.0;30.0
1328;201;0.008375;0.039704;0.0658;274.0;274.0;274.0;1.0;0.0;1;-30.0;30.0
229;202;0.011378;0.053886;0.0957;311.0;311.0;311.0;1.0;0.0;1;-30.0;30.0
708;202;0.003457;0.023724;0.0445;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
750;202;0.008415;0.041422;0.0739;362.0;362.0;362.0;1.0;0.0;1;-30.0;30.0
1176;202;0.003793;0.017007;0.0294;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
1530;202;0.004701;0.026726;0.0481;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
1833;202;0.001877;0.018252;0.0638;604.0;604.0;604.0;1.0;0.0;1;-30.0;30.0
1833;202;0.001857;0.017521;0.0648;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
447;203;4.8e-5;8.8e-5;0.0051;308785.0;308785.0;308785.0;1.0;0.0;1;-30.0;30.0
1156;203;0.000533;0.004642;0.4647;461.0;461.0;461.0;1.0;0.0;1;-30.0;30.0
477;204;0.002827;0.011058;0.0192;363.0;363.0;363.0;1.0;0.0;1;-30.0;30.0
763;204;0.002258;0.00946;0.0172;363.0;363.0;363.0;1.0;0.0;1;-30.0;30.0
730;205;0.001363;0.009126;0.0172;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1329;205;0.0016;0.010825;0.0203;470.0;470.0;470.0;1.0;0.0;1;-30.0;30.0
730;205;0.001402;0.009422;0.0172;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1329;205;0.00162;0.010963;0.0213;470.0;470.0;470.0;1.0;0.0;1;-30.0;30.0
121;206;0.001153;0.010798;0.283;1355.0;1355.0;1355.0;1.0;0.0;1;-30.0;30.0
121;206;0.00115;0.010796;0.283;1355.0;1355.0;1355.0;1.0;0.0;1;-30.0;30.0
1025;207;0.000377;0.00069;0.0273;39366.0;39366.0;39366.0;1.0;0.0;1;-30.0;30.0
1104;207;0.000336;0.001304;0.2906;22986.0;22986.0;22986.0;1.0;0.0;1;-30.0;30.0
208;1829;2.0e-5;0.000198;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1189;208;0.005472;0.024889;0.0445;327.0;327.0;327.0;1.0;0.0;1;-30.0;30.0
440;209;0.002015;0.013551;0.0764;449.0;449.0;449.0;1.0;0.0;1;-30.0;30.0
1052;209;0.012484;0.056454;0.1002;362.0;362.0;362.0;1.0;0.0;1;-30.0;30.0
1071;209;0.000869;0.003911;0.0071;304.0;304.0;304.0;1.0;0.0;1;-30.0;30.0
1072;209;0.000869;0.003911;0.0071;304.0;304.0;304.0;1.0;0.0;1;-30.0;30.0
1539;209;0.001001;0.006712;0.0121;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
1442;210;0.000614;0.004093;0.0278;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
479;211;0.000523;0.002596;0.2992;342.0;342.0;342.0;1.0;0.0;1;-30.0;30.0
196;213;0.00484;0.021393;0.0385;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
218;213;0.001541;0.007309;0.0121;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
251;213;0.000672;0.004602;0.0152;430.0;430.0;430.0;1.0;0.0;1;-30.0;30.0
567;213;0.00243;0.011477;0.0192;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
1338;213;0.002311;0.011378;0.0233;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
1447;213;0.000474;0.002331;0.0081;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
1455;213;0.002825;0.019082;0.0344;423.0;423.0;423.0;1.0;0.0;1;-30.0;30.0
544;213;0.004286;0.029037;0.0527;423.0;423.0;423.0;1.0;0.0;1;-30.0;30.0
1443;213;0.002074;0.009758;0.0162;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
263;215;0.001566;0.015874;0.4101;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
357;215;0.001309;0.01286;0.335;1611.0;1611.0;1611.0;1.0;0.0;1;-30.0;30.0
260;216;7.0e-6;0.000125;0.0029;552.0;552.0;552.0;1.0;0.0;1;-30.0;30.0
559;216;0.000693;0.007687;0.1704;1355.0;1355.0;1355.0;1.0;0.0;1;-30.0;30.0
1443;217;0.000691;0.003279;0.0051;292.0;292.0;292.0;1.0;0.0;1;-30.0;30.0
425;220;0.000277;0.001916;0.003;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
425;219;0.000277;0.001936;0.003;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
1055;221;0.000217;0.001205;0.0086;257.0;257.0;257.0;1.0;0.0;1;-30.0;30.0
448;222;0.00162;0.007447;0.0132;322.0;322.0;322.0;1.0;0.0;1;-30.0;30.0
1050;222;0.000889;0.005965;0.0111;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
479;223;0.000533;0.003536;0.0061;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
1444;224;0.000178;0.001185;0.002;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
614;225;0.002889;0.0064;0.0022;4554.0;4554.0;4554.0;1.0;0.0;1;-30.0;30.0
1030;1830;0.000205;0.002108;0.2577;546.0;546.0;546.0;1.0;0.0;1;-30.0;30.0
350;226;0.002899;0.029385;0.7595;1075.0;1075.0;1075.0;1.0;0.0;1;-30.0;30.0
787;226;0.002045;0.020735;0.5343;1524.0;1524.0;1524.0;1.0;0.0;1;-30.0;30.0
783;227;0.00924;0.060219;0.1124;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
846;227;0.009007;0.066726;0.1192;467.0;467.0;467.0;1.0;0.0;1;-30.0;30.0
893;227;0.004543;0.030479;0.0547;420.0;420.0;420.0;1.0;0.0;1;-30.0;30.0
893;227;0.004326;0.029037;0.0527;389.0;389.0;389.0;1.0;0.0;1;-30.0;30.0
1150;228;0.001357;0.017597;0.3494;1807.0;1807.0;1807.0;1.0;0.0;1;-30.0;30.0
1150;228;0.001343;0.01741;0.3437;1827.0;1827.0;1827.0;1.0;0.0;1;-30.0;30.0
1032;229;0.003615;0.024178;0.0445;566.0;566.0;566.0;1.0;0.0;1;-30.0;30.0
739;230;0.001136;0.012154;0.2657;1708.0;1708.0;1708.0;1.0;0.0;1;-30.0;30.0
792;230;0.001309;0.013996;0.3061;1917.0;1917.0;1917.0;1.0;0.0;1;-30.0;30.0
910;232;0.000257;0.001521;0.162;335.0;335.0;335.0;1.0;0.0;1;-30.0;30.0
942;232;0.000259;0.000506;0.042;272.0;272.0;272.0;1.0;0.0;1;-30.0;30.0
1173;233;0.000928;0.006202;0.0111;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1173;234;0.000928;0.006202;0.0111;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1446;235;2.0e-5;0.000198;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1445;236;2.0e-5;0.000198;0.001;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
581;237;0.001067;0.00723;0.0132;335.0;335.0;335.0;1.0;0.0;1;-30.0;30.0
841;238;0.003358;0.022341;0.0415;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1012;237;0.00318;0.020938;0.0395;335.0;335.0;335.0;1.0;0.0;1;-30.0;30.0
1280;237;0.000928;0.008968;0.0314;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
1547;238;0.004899;0.022815;0.0405;300.0;300.0;300.0;1.0;0.0;1;-30.0;30.0
1280;238;0.000889;0.008415;0.0314;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
632;239;0.000237;0.001422;0.1686;21471.0;21471.0;21471.0;1.0;0.0;1;-30.0;30.0
848;240;0.000277;0.001086;0.1417;27618.0;27618.0;27618.0;1.0;0.0;1;-30.0;30.0
1178;240;0.000296;0.000672;0.0678;42153.0;42153.0;42153.0;1.0;0.0;1;-30.0;30.0
386;242;0.002267;0.007156;0.0022;4057.0;4057.0;4057.0;1.0;0.0;1;-30.0;30.0
1367;243;0.000286;0.004868;0.1762;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1367;244;0.000287;0.004892;0.1776;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1368;245;0.000283;0.004814;0.1762;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1368;246;0.000285;0.004843;0.1733;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
997;247;0.000514;0.001383;0.0952;20979.0;20979.0;20979.0;1.0;0.0;1;-30.0;30.0
1164;247;0.000247;0.001084;0.1478;403.0;403.0;403.0;1.0;0.0;1;-30.0;30.0
670;249;0.013096;0.066153;0.12;336.0;336.0;336.0;1.0;0.0;1;-30.0;30.0
702;248;0.002074;0.009956;0.0172;336.0;336.0;336.0;1.0;0.0;1;-30.0;30.0
702;248;0.001533;0.009225;0.0172;422.0;422.0;422.0;1.0;0.0;1;-30.0;30.0
702;249;0.00156;0.009343;0.0172;422.0;422.0;422.0;1.0;0.0;1;-30.0;30.0
784;250;0.001452;0.020223;0.6741;1573.0;1573.0;1573.0;1.0;0.0;1;-30.0;30.0
1352;250;0.001672;0.022177;0.7607;1434.0;1434.0;1434.0;1.0;0.0;1;-30.0;30.0
784;250;0.001447;0.020166;0.6721;1578.0;1578.0;1578.0;1.0;0.0;1;-30.0;30.0
1352;250;0.001669;0.022168;0.7624;1435.0;1435.0;1435.0;1.0;0.0;1;-30.0;30.0
891;252;0.002874;0.022174;0.4476;1397.0;1397.0;1397.0;1.0;0.0;1;-30.0;30.0
949;252;0.000139;0.001115;0.0231;1486.0;1486.0;1486.0;1.0;0.0;1;-30.0;30.0
972;255;0.00322;0.021136;0.0395;460.0;460.0;460.0;1.0;0.0;1;-30.0;30.0
991;255;0.000553;0.003694;0.0071;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1482;253;0.000494;0.005689;0.0142;720.0;720.0;720.0;1.0;0.0;1;-30.0;30.0
1494;255;0.000652;0.004504;0.0081;437.0;437.0;437.0;1.0;0.0;1;-30.0;30.0
1495;255;0.000652;0.004504;0.0081;524.0;524.0;524.0;1.0;0.0;1;-30.0;30.0
1481;253;0.000514;0.005689;0.0142;720.0;720.0;720.0;1.0;0.0;1;-30.0;30.0
1469;254;0.000869;0.008435;0.0339;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
1470;254;0.000889;0.008553;0.039;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
814;258;0.000686;0.007091;0.1747;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1282;258;0.000609;0.006378;0.1473;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
814;257;0.000686;0.007119;0.1747;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1281;257;0.000609;0.006406;0.1487;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1360;259;0.002074;0.013847;0.0253;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1360;259;0.002074;0.013847;0.0253;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
295;261;0.00083;0.005649;0.0111;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
348;261;0.002193;0.014894;0.0284;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
1447;262;0.00638;0.031486;0.0537;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
357;263;0.002877;0.028829;0.7494;1100.0;1100.0;1100.0;1.0;0.0;1;-30.0;30.0
363;263;0.002188;0.024233;0.5227;1311.0;1311.0;1311.0;1.0;0.0;1;-30.0;30.0
623;263;0.000997;0.014175;0.465;2245.0;2245.0;2245.0;1.0;0.0;1;-30.0;30.0
821;263;0.000376;0.002891;0.0606;1308.0;1308.0;1308.0;1.0;0.0;1;-30.0;30.0
1008;263;0.000976;0.009886;0.2541;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
1243;263;0.000389;0.003951;0.1011;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
363;263;0.001562;0.01912;0.4274;1567.0;1567.0;1567.0;1.0;0.0;1;-30.0;30.0
623;263;0.000998;0.014177;0.465;2244.0;2244.0;2244.0;1.0;0.0;1;-30.0;30.0
821;263;0.000199;0.002553;0.0838;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1008;263;0.000976;0.009891;0.2541;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
1242;263;0.000388;0.003954;0.1011;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1242;263;0.000395;0.004003;0.104;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1243;263;0.000395;0.004003;0.104;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
420;267;0.003101;0.020859;0.0375;406.0;406.0;406.0;1.0;0.0;1;-30.0;30.0
420;267;0.004978;0.022005;0.0359;406.0;406.0;406.0;1.0;0.0;1;-30.0;30.0
420;267;0.003121;0.0208;0.0506;492.0;492.0;492.0;1.0;0.0;1;-30.0;30.0
1353;269;0.000499;0.005048;0.13;1380.0;1380.0;1380.0;1.0;0.0;1;-30.0;30.0
1353;268;0.000499;0.005042;0.13;1380.0;1380.0;1380.0;1.0;0.0;1;-30.0;30.0
500;271;0.002193;0.010884;0.0197;321.0;321.0;321.0;1.0;0.0;1;-30.0;30.0
1179;271;0.004049;0.018272;0.0324;302.0;302.0;302.0;1.0;0.0;1;-30.0;30.0
365;272;0.011032;0.050442;0.0871;325.0;325.0;325.0;1.0;0.0;1;-30.0;30.0
602;272;0.001481;0.013926;0.0516;604.0;604.0;604.0;1.0;0.0;1;-30.0;30.0
602;272;0.001481;0.013926;0.0516;604.0;604.0;604.0;1.0;0.0;1;-30.0;30.0
436;273;0.0016;0.017334;0.4043;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
705;273;0.000312;0.004044;0.1386;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1041;273;0.000824;0.010499;0.3754;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1390;273;0.00133;0.014252;0.3263;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
705;273;0.000312;0.004044;0.1386;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1041;273;0.000824;0.010505;0.3754;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1079;274;0.001936;0.012879;0.0243;535.0;535.0;535.0;1.0;0.0;1;-30.0;30.0
1236;275;0.000164;0.001106;0.002;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
318;276;0.000336;0.000849;0.1448;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
341;276;0.000178;0.000691;0.1002;311.0;311.0;311.0;1.0;0.0;1;-30.0;30.0
1371;276;0.000316;0.001304;0.1863;404.0;404.0;404.0;1.0;0.0;1;-30.0;30.0
1381;276;9.9e-5;0.000612;0.082;387.0;387.0;387.0;1.0;0.0;1;-30.0;30.0
1334;279;0.001146;0.007111;0.2238;298.0;298.0;298.0;1.0;0.0;1;-30.0;30.0
596;280;0.001136;0.012874;0.2917;1611.0;1611.0;1611.0;1.0;0.0;1;-30.0;30.0
1008;280;0.000547;0.010021;0.2801;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
1243;280;0.001184;0.012029;0.309;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
458;280;0.000369;0.006726;0.1892;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
597;280;0.001136;0.012874;0.2917;1611.0;1611.0;1611.0;1.0;0.0;1;-30.0;30.0
1242;280;0.001177;0.012029;0.309;1711.0;1711.0;1711.0;1.0;0.0;1;-30.0;30.0
1460;281;7.9e-5;0.000316;0.001;328.0;328.0;328.0;1.0;0.0;1;-30.0;30.0
1120;283;0.001956;0.008844;0.0027;3362.0;3362.0;3362.0;1.0;0.0;1;-30.0;30.0
1527;285;0.000198;0.000672;0.1509;257.0;257.0;257.0;1.0;0.0;1;-30.0;30.0
