bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
1204;2;0.0;0.0;0.0;0.0;1;1.00031;0.0;150.0;1;1.10062;0.9
1205;1;11.7;2.4;0.0;0.0;1;1.0451;0.0;225.0;1;1.0902;1.0
1206;1;75.7;21.4;0.0;0.0;1;1.00222;0.0;225.0;1;1.08889;0.91556
1207;1;57.1;6.4;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1208;1;91.0;16.3;0.0;0.0;1;1.04582;0.0;225.0;1;1.09164;1.0
1209;1;-12.1;-2.1;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1210;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1211;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1212;1;1.0;0.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1213;1;33.7;-0.4;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1214;1;0.0;0.0;0.0;0.0;1;1.04159;0.0;225.0;1;1.09652;0.98667
1215;1;0.5;1.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1216;1;59.9;22.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1217;2;0.0;0.0;0.0;0.0;1;1.02261;0.0;63.0;1;1.07697;0.96825
1218;1;6.8;-2.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1219;1;170.4;-1.2;0.0;0.0;1;1.03864;0.0;225.0;1;1.09062;0.98667
1220;2;27.9;-2.6;0.0;0.0;1;1.00221;0.0;63.0;1;1.06792;0.93651
1221;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1222;1;29.9;16.8;0.0;0.0;1;1.0579;0.0;380.0;1;1.11579;1.0
1223;1;0.2;0.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1224;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1225;1;11.0;8.0;0.0;0.0;1;1.04406;0.0;225.0;1;1.08812;1.0
1226;1;15.0;2.9;0.0;0.0;1;1.00233;0.0;63.0;1;1.06816;0.93651
1227;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1228;1;42.2;9.6;0.0;0.0;1;1.04403;0.0;225.0;1;1.08889;0.99918
1229;1;2.0;1.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1230;1;103.1;26.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1231;1;7.3;4.3;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1232;1;57.9;15.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1233;1;5.5;-2.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1234;1;17.6;-7.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1235;1;1.0;-4.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1236;1;26.9;-10.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1237;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1238;1;0.0;-4.5;0.0;0.0;1;1.03951;0.0;225.0;1;1.09236;0.98667
1239;1;-7.6;11.5;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1240;1;103.0;-31.4;0.0;0.0;1;1.05307;0.0;380.0;1;1.10614;1.0
1241;1;-6.7;-2.5;0.0;0.0;1;1.05351;0.0;380.0;1;1.10702;1.0
1242;1;4.1;2.8;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1243;1;-3.3;-3.0;0.0;0.0;1;1.00112;0.0;63.0;1;1.06574;0.93651
1244;1;62.6;4.6;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1245;1;0.1;-0.9;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1246;1;31.0;-4.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1247;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1248;1;19.9;0.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1249;1;36.7;-0.9;0.0;0.0;1;1.02445;0.0;225.0;1;1.08889;0.96
1250;1;28.7;0.2;0.0;0.0;1;1.01543;0.0;63.0;1;1.06349;0.96736
1251;1;193.3;3.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1252;1;22.2;1.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1253;1;60.6;-6.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1254;2;0.0;0.0;0.0;0.0;1;1.00129;0.0;63.0;1;1.06607;0.93651
1255;1;23.7;2.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1256;1;6.7;3.3;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1257;1;0.4;-1.0;0.0;0.0;1;1.00244;0.0;63.0;1;1.06837;0.93651
1258;1;12.3;-3.3;0.0;0.0;1;1.01947;0.0;63.0;1;1.07068;0.96825
1259;1;-10.3;8.7;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1260;1;4.7;-2.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1261;2;-3.3;-0.0;0.0;0.0;1;1.00044;0.0;63.0;1;1.08024;0.92063
1262;1;19.6;-0.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1263;2;21.7;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1264;1;0.0;0.0;0.0;0.0;1;1.04518;0.0;225.0;1;1.09036;1.0
1265;1;3.3;-6.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1266;2;25.6;-2.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1267;1;84.2;-12.1;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1268;1;33.4;-2.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1269;1;20.2;-14.8;0.0;0.0;1;0.95;0.0;150.0;1;1.1;0.8
1270;1;21.7;-3.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1271;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1272;1;0.0;0.0;0.0;0.0;1;1.04412;0.0;380.0;1;1.10263;0.9856
1273;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1274;1;155.0;16.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1275;1;0.3;0.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1276;2;0.0;0.0;0.0;0.0;1;1.02107;0.0;150.0;1;1.14214;0.9
1277;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1278;1;-0.2;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1279;2;5.2;-10.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1280;2;14.0;-0.5;0.0;0.0;1;1.00169;0.0;63.0;1;1.06688;0.93651
1281;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1282;1;27.9;2.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1283;1;145.5;12.4;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1284;1;65.7;-5.4;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1285;1;98.2;4.7;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1286;1;40.2;5.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1287;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1288;2;15.2;-1.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1289;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1290;1;4.1;-0.8;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1291;1;19.4;7.8;0.0;0.0;1;1.00889;0.0;225.0;1;1.08889;0.92889
1292;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1293;1;29.1;-0.5;0.0;0.0;1;1.03791;0.0;225.0;1;1.08915;0.98667
1294;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1295;1;147.3;31.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1296;1;1.3;0.8;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1297;1;22.2;-1.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1298;1;122.6;26.4;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1299;1;70.3;-18.9;0.0;0.0;1;1.04041;0.0;225.0;1;1.09415;0.98667
1300;1;26.9;4.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1301;1;83.8;19.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1302;1;19.6;-5.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1303;1;44.3;-5.4;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1304;1;43.8;13.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1305;1;21.1;25.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1306;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1307;1;35.5;0.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1308;1;0.0;0.0;0.0;0.0;1;1.0;0.0;150.0;1;1.1;0.9
1309;1;-0.3;0.4;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
1310;1;-4.6;4.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1311;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1312;1;16.7;-48.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1313;1;0.0;0.0;0.0;0.0;1;1.03899;0.0;225.0;1;1.08444;0.99353
1314;2;0.0;0.0;0.0;0.0;1;1.0057;0.0;150.0;1;1.11139;0.9
1315;1;7.2;-2.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1316;1;62.9;15.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1317;2;0.0;0.0;0.0;0.0;1;1.00057;0.0;63.0;1;1.06463;0.93651
1318;1;-5.5;0.6;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1319;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1320;1;36.2;-12.3;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1321;1;16.3;1.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1322;1;0.0;0.0;0.0;-60.0;1;1.0;0.0;20.0;1;1.2;0.8
1323;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1324;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1325;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1326;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1327;1;15.4;-4.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1328;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1329;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1330;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1331;1;11.9;4.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1332;1;146.9;19.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1333;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1334;1;37.4;-5.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1335;2;0.0;0.0;0.0;0.0;1;1.00381;0.0;63.0;1;1.07111;0.93651
1336;1;32.0;-0.6;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1337;1;6.3;-2.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1338;1;28.4;5.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1339;1;-5.7;-18.3;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1340;1;77.3;144.2;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1341;1;6.0;-0.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1342;1;1.1;-6.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1343;1;13.1;13.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1344;1;23.8;6.3;0.0;0.0;1;1.03975;0.0;225.0;1;1.09283;0.98667
1345;1;218.2;2.8;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1346;2;0.4;0.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1347;1;8.0;-2.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1348;1;50.6;-21.8;0.0;0.0;1;1.00667;0.0;225.0;1;1.08889;0.92444
1349;1;14.4;-1.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1350;1;105.9;-9.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1351;1;242.7;12.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1352;1;9.5;-2.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1353;1;27.9;2.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1354;2;12.9;0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1355;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1356;1;10.0;2.8;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1357;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1358;1;4.9;-12.9;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1359;1;12.3;0.9;0.0;0.0;1;1.03874;0.0;225.0;1;1.09081;0.98667
1360;1;5.8;-1.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1361;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1362;1;0.0;0.0;0.0;0.0;1;1.04359;0.0;225.0;1;1.08718;1.0
1363;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1364;1;51.9;2.8;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1365;1;10.1;-2.3;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1366;1;55.3;-3.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1367;1;0.0;0.0;0.0;0.0;1;1.03507;0.0;63.0;1;1.10699;0.96315
1368;1;69.1;15.4;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1369;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1370;1;-1.4;9.3;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1371;1;0.0;0.0;0.0;0.0;1;1.01814;0.0;150.0;1;1.13628;0.9
1372;1;0.5;-10.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1373;1;98.0;-9.8;0.0;0.0;1;1.04561;0.0;225.0;1;1.09121;1.0
1374;1;184.1;10.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1375;1;27.1;15.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1376;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1377;1;81.3;18.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1378;1;6.1;-0.4;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1379;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1380;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1381;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1382;1;14.3;0.7;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1383;1;9.6;-7.9;0.0;0.0;1;0.98979;0.0;225.0;1;1.09069;0.88889
1384;1;129.2;9.1;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1385;1;2.1;-11.7;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1386;1;-0.6;-2.8;0.0;0.0;1;1.04107;0.0;225.0;1;1.09547;0.98667
1387;1;152.4;-3.6;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1388;1;33.9;-5.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1389;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1390;1;-2.1;-1.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1391;1;-5.8;-3.5;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1392;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1393;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1394;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1395;1;18.7;-0.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1396;2;9.2;-4.6;0.0;0.0;1;1.00305;0.0;63.0;1;1.08546;0.92063
1397;1;0.5;-1.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1398;2;21.0;-8.8;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1399;1;-0.1;-0.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1400;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1401;1;-20.4;4.6;0.0;0.0;1;1.041;0.0;225.0;1;1.09534;0.98667
1402;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1403;1;11.0;6.8;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1404;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1405;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1406;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1407;1;25.2;-9.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1408;1;32.3;8.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1409;1;17.7;-22.6;0.0;0.0;1;1.04174;0.0;225.0;1;1.09682;0.98667
1410;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1411;1;21.1;-7.7;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1412;1;33.4;-0.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1413;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1414;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1415;1;85.4;2.9;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1416;1;12.1;-5.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1417;1;53.2;-19.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1418;1;19.6;8.9;0.0;0.0;1;1.00512;0.0;63.0;1;1.07374;0.93651
1419;1;26.8;-1.6;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1420;1;24.7;-2.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1421;1;30.6;4.9;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1422;1;27.9;11.5;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1423;1;25.7;-11.7;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1424;1;2.0;2.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1425;1;18.7;-2.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1426;1;2.5;3.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1427;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1428;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1429;1;-26.7;-17.5;0.0;0.0;1;1.03821;0.0;225.0;1;1.08975;0.98667
1430;1;0.0;0.0;0.0;-31.0;1;1.0;0.0;20.0;1;1.2;0.8
1431;1;34.6;7.4;0.0;-80.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1432;1;0.4;-0.9;0.0;0.0;1;1.01652;0.0;63.0;1;1.06478;0.96825
1433;1;7.5;2.4;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1434;1;123.0;7.5;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1435;1;1.7;0.1;0.0;0.0;1;1.00078;0.0;63.0;1;1.06505;0.93651
1436;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1437;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1438;1;-0.7;7.3;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1439;1;1.0;6.2;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1440;1;12.1;-0.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1441;1;5.4;-1.7;0.0;0.0;1;1.02046;0.0;63.0;1;1.07266;0.96825
1442;1;44.7;1.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1443;1;114.7;4.8;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1444;1;19.5;0.7;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1445;2;52.8;-1.0;0.0;0.0;1;1.02667;0.0;225.0;1;1.08889;0.96444
1446;1;43.6;-18.9;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1447;2;-5.0;-2.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1448;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1449;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1450;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1451;1;33.9;-4.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1452;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1453;1;2.7;-2.3;0.0;0.0;1;1.00649;0.0;63.0;1;1.09235;0.92063
1454;1;0.0;0.0;0.0;0.0;1;1.0459;0.0;225.0;1;1.09179;1.0
1455;1;0.0;0.0;0.0;0.0;1;1.05323;0.0;380.0;1;1.10646;1.0
1456;2;2.1;4.3;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1457;1;0.0;0.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1458;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1459;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1460;1;8.0;0.1;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1461;1;20.4;3.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1462;1;21.3;0.5;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1463;1;13.9;0.5;0.0;0.0;1;1.04542;0.0;225.0;1;1.09084;1.0
1464;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1465;1;75.1;9.2;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1466;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1467;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1468;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1469;1;12.8;-0.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1470;1;0.0;0.0;0.0;0.0;1;1.03985;0.0;225.0;1;1.09304;0.98667
1471;1;71.7;5.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1472;1;38.8;-2.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1473;1;20.4;0.7;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1474;2;10.3;-4.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1475;1;21.4;-2.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1476;1;6.0;-0.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1477;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1478;1;1.4;1.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1479;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1480;1;1.9;-1.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1481;1;45.7;4.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1482;1;8.6;-0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1483;1;128.6;-1.0;0.0;0.0;1;1.04345;0.0;225.0;1;1.08889;0.99802
1484;1;0.0;0.0;0.0;0.0;1;1.00238;0.0;63.0;1;1.06826;0.93651
1485;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1486;1;31.1;2.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1487;1;33.9;4.4;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1488;1;0.0;0.0;0.0;0.0;1;1.04623;0.0;225.0;1;1.09246;1.0
1489;1;24.4;8.0;0.0;0.0;1;1.03826;0.0;225.0;1;1.08986;0.98667
1490;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1491;1;79.9;-31.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1492;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1493;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1494;1;-13.8;-0.3;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
